Sample_no,시설ID,일,주차,내부CO2,내부습도,내부온도,지온,강우감지,일사량,외부온도,외부풍향,외부풍속,지습,급액횟수,급액EC(dS/m),급액pH,급액량(회당),품종,재배형태
39,farm14,20170305,30주차,394.6154167,70.8591667,21.6125,20.9520833,,1430,8.0870833,184.7526087,1.3609524,,11,2.73,5.49,99,,
39,farm14,20170306,30주차,397.66125,72.8691667,21.3275,21.0470833,,1323,9.6491667,183.8021739,1.575,,12,2.72,5.57,100,,
39,farm14,20170307,30주차,387.3641667,71.1879167,21.7195833,20.3965217,,1425,9.2258333,244.2658333,2.3627778,,11,2.71,5.58,94,,
39,farm14,20170308,30주차,402.93125,70.06125,21.71375,20.8541667,,1524,5.8841667,189.19375,1.5215,,11,2.69,5.71,79,,
39,farm14,20170309,30주차,408.6725,72.9904167,20.8466667,20.5029167,,1221,6.1958333,174.775,1.6988235,,9,2.72,4.4,92,,
39,farm14,20170310,30주차,404.8058333,69.4541667,21.0216667,20.44375,,1501,7.0208333,200.2558333,1.489,,12,2.71,5.62,81,,
39,farm14,20170311,30주차,415.2745833,73.42,20.1191667,20.0733333,,1008,7.1958333,209.5679167,1.5433333,,21,2.17,5.97,72,,
41,farm14,20170312,31주차,397.98625,67.2545833,20.8895833,20.6545833,,1461,8.4016667,187.8733333,1.7394444,,11,2.65,5.69,80,,
41,farm14,20170313,31주차,518.6578058,76.9022689,18.0263307,18.4042105,1.0,464,5.7684211,268.7584211,1.034,,8,2.68,5.6,92,,
41,farm14,20170314,31주차,646.5566667,76.7679167,19.8145833,20.1841667,1.0,1723,10.2479167,254.5925,1.5195833,,15,2.7,5.36,100,,
41,farm14,20170316,31주차,652.3520833,79.59375,20.1,20.8525,,1501,10.86375,203.4295833,1.6858333,,13,2.71,5.75,87,,
41,farm14,20170317,31주차,609.52125,79.5758333,18.975,20.2854167,,1103,10.7758333,243.0016667,1.3416667,,8,2.68,5.75,94,,
41,farm14,20170318,31주차,540.1829167,80.1966667,18.26375,19.9066667,1.0,555,10.8233333,195.5416667,0.96,,10,2.68,5.62,90,,
43,farm14,20170312,31주차,397.98625,67.2545833,20.8895833,20.6545833,,1461,8.4016667,187.8733333,1.7394444,,11,2.65,5.69,80,,
43,farm14,20170313,31주차,518.6578058,76.9022689,18.0263307,18.4042105,1.0,464,5.7684211,268.7584211,1.034,,8,2.68,5.6,92,,
43,farm14,20170314,31주차,646.5566667,76.7679167,19.8145833,20.1841667,1.0,1723,10.2479167,254.5925,1.5195833,,15,2.7,5.36,100,,
43,farm14,20170316,31주차,652.3520833,79.59375,20.1,20.8525,,1501,10.86375,203.4295833,1.6858333,,13,2.71,5.75,87,,
43,farm14,20170317,31주차,609.52125,79.5758333,18.975,20.2854167,,1103,10.7758333,243.0016667,1.3416667,,8,2.68,5.75,94,,
43,farm14,20170318,31주차,540.1829167,80.1966667,18.26375,19.9066667,1.0,555,10.8233333,195.5416667,0.96,,10,2.68,5.62,90,,
44,farm14,20170319,32주차,608.9620833,81.22625,19.2420833,20.3929167,1.0,959,9.8029167,159.4733333,0.978125,,10,2.7,5.62,92,,
44,farm14,20170320,32주차,560.93875,77.7241667,19.5725,20.7775,1.0,1462,9.3475,198.2495833,1.4209524,,15,2.82,5.59,101,,
44,farm14,20170321,32주차,514.77125,76.53625,21.5358333,21.8629167,1.0,1814,10.7508333,166.36,1.2341667,,15,2.67,4.78,93,,
44,farm14,20170322,32주차,542.9279167,82.6704167,17.805,19.7483333,1.0,318,11.17875,160.2220833,0.7385714,,9,2.71,5.65,96,,
44,farm14,20170323,32주차,518.47125,75.0095833,22.0545833,22.2508333,,2026,14.6141667,147.9729167,1.4142857,,14,2.64,4.85,95,,
44,farm14,20170324,32주차,510.99125,79.2854167,18.82875,20.5291667,1.0,691,13.6354167,261.13375,2.0675,,8,2.7,5.73,87,,
44,farm14,20170325,32주차,520.8841667,79.36875,19.59625,20.6420833,1.0,751,11.8275,208.81875,1.4433333,,9,2.69,5.74,86,,
45,farm14,20170319,32주차,608.9620833,81.22625,19.2420833,20.3929167,1.0,959,9.8029167,159.4733333,0.978125,,10,2.7,5.62,92,,
45,farm14,20170320,32주차,560.93875,77.7241667,19.5725,20.7775,1.0,1462,9.3475,198.2495833,1.4209524,,15,2.82,5.59,101,,
45,farm14,20170321,32주차,514.77125,76.53625,21.5358333,21.8629167,1.0,1814,10.7508333,166.36,1.2341667,,15,2.67,4.78,93,,
45,farm14,20170322,32주차,542.9279167,82.6704167,17.805,19.7483333,1.0,318,11.17875,160.2220833,0.7385714,,9,2.71,5.65,96,,
45,farm14,20170323,32주차,518.47125,75.0095833,22.0545833,22.2508333,,2026,14.6141667,147.9729167,1.4142857,,14,2.64,4.85,95,,
45,farm14,20170324,32주차,510.99125,79.2854167,18.82875,20.5291667,1.0,691,13.6354167,261.13375,2.0675,,8,2.7,5.73,87,,
45,farm14,20170325,32주차,520.8841667,79.36875,19.59625,20.6420833,1.0,751,11.8275,208.81875,1.4433333,,9,2.69,5.74,86,,
46,farm14,20170319,32주차,608.9620833,81.22625,19.2420833,20.3929167,1.0,959,9.8029167,159.4733333,0.978125,,10,2.7,5.62,92,,
46,farm14,20170320,32주차,560.93875,77.7241667,19.5725,20.7775,1.0,1462,9.3475,198.2495833,1.4209524,,15,2.82,5.59,101,,
46,farm14,20170321,32주차,514.77125,76.53625,21.5358333,21.8629167,1.0,1814,10.7508333,166.36,1.2341667,,15,2.67,4.78,93,,
46,farm14,20170322,32주차,542.9279167,82.6704167,17.805,19.7483333,1.0,318,11.17875,160.2220833,0.7385714,,9,2.71,5.65,96,,
46,farm14,20170323,32주차,518.47125,75.0095833,22.0545833,22.2508333,,2026,14.6141667,147.9729167,1.4142857,,14,2.64,4.85,95,,
46,farm14,20170324,32주차,510.99125,79.2854167,18.82875,20.5291667,1.0,691,13.6354167,261.13375,2.0675,,8,2.7,5.73,87,,
46,farm14,20170325,32주차,520.8841667,79.36875,19.59625,20.6420833,1.0,751,11.8275,208.81875,1.4433333,,9,2.69,5.74,86,,
47,farm14,20170319,32주차,608.9620833,81.22625,19.2420833,20.3929167,1.0,959,9.8029167,159.4733333,0.978125,,10,2.7,5.62,92,,
47,farm14,20170320,32주차,560.93875,77.7241667,19.5725,20.7775,1.0,1462,9.3475,198.2495833,1.4209524,,15,2.82,5.59,101,,
47,farm14,20170321,32주차,514.77125,76.53625,21.5358333,21.8629167,1.0,1814,10.7508333,166.36,1.2341667,,15,2.67,4.78,93,,
47,farm14,20170322,32주차,542.9279167,82.6704167,17.805,19.7483333,1.0,318,11.17875,160.2220833,0.7385714,,9,2.71,5.65,96,,
47,farm14,20170323,32주차,518.47125,75.0095833,22.0545833,22.2508333,,2026,14.6141667,147.9729167,1.4142857,,14,2.64,4.85,95,,
47,farm14,20170324,32주차,510.99125,79.2854167,18.82875,20.5291667,1.0,691,13.6354167,261.13375,2.0675,,8,2.7,5.73,87,,
47,farm14,20170325,32주차,520.8841667,79.36875,19.59625,20.6420833,1.0,751,11.8275,208.81875,1.4433333,,9,2.69,5.74,86,,
48,farm18,20170305,32주차,570.5358333,72.9425,18.8245833,,,1722,6.41125,4.27125,1.1058333,84.6279167,16,2.58,5.65,71,tomato08,
48,farm18,20170306,32주차,558.775,77.2308333,18.7066667,,,1581,6.325,5.1020833,1.7666667,81.45375,19,2.54,6.09,74,tomato08,
48,farm18,20170307,32주차,566.9491667,74.0004167,18.7508333,,,1720,4.1629167,4.55625,2.4275,81.3725,21,2.61,5.63,73,tomato08,
48,farm18,20170308,32주차,562.6554167,71.8458333,19.1433333,,,1934,3.5775,3.8408333,1.3533333,75.2583333,21,2.57,5.75,78,tomato08,
48,farm18,20170309,32주차,525.095,74.6441667,18.7616667,,,1516,3.5908333,4.2070833,1.1469565,67.7395833,16,2.61,6.04,74,tomato08,
48,farm18,20170310,32주차,540.4129167,71.51625,19.07375,,,1865,4.67,3.8745833,1.2379167,68.11375,18,2.56,5.75,76,tomato08,
48,farm18,20170311,32주차,567.4741667,72.4933333,18.7716667,,,1164,6.4025,4.61875,1.0929167,84.14375,16,2.26,5.82,72,tomato08,
49,farm18,20170305,32주차,570.5358333,72.9425,18.8245833,,,1722,6.41125,4.27125,1.1058333,84.6279167,16,2.58,5.65,71,tomato08,
49,farm18,20170306,32주차,558.775,77.2308333,18.7066667,,,1581,6.325,5.1020833,1.7666667,81.45375,19,2.54,6.09,74,tomato08,
49,farm18,20170307,32주차,566.9491667,74.0004167,18.7508333,,,1720,4.1629167,4.55625,2.4275,81.3725,21,2.61,5.63,73,tomato08,
49,farm18,20170308,32주차,562.6554167,71.8458333,19.1433333,,,1934,3.5775,3.8408333,1.3533333,75.2583333,21,2.57,5.75,78,tomato08,
49,farm18,20170309,32주차,525.095,74.6441667,18.7616667,,,1516,3.5908333,4.2070833,1.1469565,67.7395833,16,2.61,6.04,74,tomato08,
49,farm18,20170310,32주차,540.4129167,71.51625,19.07375,,,1865,4.67,3.8745833,1.2379167,68.11375,18,2.56,5.75,76,tomato08,
49,farm18,20170311,32주차,567.4741667,72.4933333,18.7716667,,,1164,6.4025,4.61875,1.0929167,84.14375,16,2.26,5.82,72,tomato08,
50,farm18,20170305,32주차,570.5358333,72.9425,18.8245833,,,1722,6.41125,4.27125,1.1058333,84.6279167,16,2.58,5.65,71,tomato08,
50,farm18,20170306,32주차,558.775,77.2308333,18.7066667,,,1581,6.325,5.1020833,1.7666667,81.45375,19,2.54,6.09,74,tomato08,
50,farm18,20170307,32주차,566.9491667,74.0004167,18.7508333,,,1720,4.1629167,4.55625,2.4275,81.3725,21,2.61,5.63,73,tomato08,
50,farm18,20170308,32주차,562.6554167,71.8458333,19.1433333,,,1934,3.5775,3.8408333,1.3533333,75.2583333,21,2.57,5.75,78,tomato08,
50,farm18,20170309,32주차,525.095,74.6441667,18.7616667,,,1516,3.5908333,4.2070833,1.1469565,67.7395833,16,2.61,6.04,74,tomato08,
50,farm18,20170310,32주차,540.4129167,71.51625,19.07375,,,1865,4.67,3.8745833,1.2379167,68.11375,18,2.56,5.75,76,tomato08,
50,farm18,20170311,32주차,567.4741667,72.4933333,18.7716667,,,1164,6.4025,4.61875,1.0929167,84.14375,16,2.26,5.82,72,tomato08,
51,farm18,20170305,32주차,570.5358333,72.9425,18.8245833,,,1722,6.41125,4.27125,1.1058333,84.6279167,16,2.58,5.65,71,tomato08,
51,farm18,20170306,32주차,558.775,77.2308333,18.7066667,,,1581,6.325,5.1020833,1.7666667,81.45375,19,2.54,6.09,74,tomato08,
51,farm18,20170307,32주차,566.9491667,74.0004167,18.7508333,,,1720,4.1629167,4.55625,2.4275,81.3725,21,2.61,5.63,73,tomato08,
51,farm18,20170308,32주차,562.6554167,71.8458333,19.1433333,,,1934,3.5775,3.8408333,1.3533333,75.2583333,21,2.57,5.75,78,tomato08,
51,farm18,20170309,32주차,525.095,74.6441667,18.7616667,,,1516,3.5908333,4.2070833,1.1469565,67.7395833,16,2.61,6.04,74,tomato08,
51,farm18,20170310,32주차,540.4129167,71.51625,19.07375,,,1865,4.67,3.8745833,1.2379167,68.11375,18,2.56,5.75,76,tomato08,
51,farm18,20170311,32주차,567.4741667,72.4933333,18.7716667,,,1164,6.4025,4.61875,1.0929167,84.14375,16,2.26,5.82,72,tomato08,
52,farm18,20170312,33주차,566.7083333,69.1866667,19.0320833,,,1836,7.435,4.2604167,1.2520833,86.8495833,18,2.26,4.6,80,tomato08,
52,farm18,20170313,33주차,558.4029167,83.1125,17.2566667,,1.0,477,6.01875,4.3754167,1.09625,87.8395833,9,2.69,5.66,93,tomato08,
52,farm18,20170314,33주차,577.5154167,74.3604167,19.0420833,,1.0,1833,6.4179167,5.03875,2.78875,84.9291667,13,2.71,4.94,89,tomato08,
52,farm18,20170315,33주차,569.7516667,75.53875,18.7525,,,1442,5.5116667,3.86125,1.0170833,73.43125,13,2.66,5.55,81,tomato08,
52,farm18,20170316,33주차,570.59875,76.04875,18.7170833,,,1383,7.3675,4.3245833,1.2633333,64.8741667,14,2.66,5.57,81,tomato08,
52,farm18,20170317,33주차,559.05875,75.4583333,18.9420833,,,1074,6.7866667,4.56125,1.2478261,63.31,10,2.7,5.65,88,tomato08,
52,farm18,20170318,33주차,591.7858333,83.4016667,18.0275,,1.0,507,6.5879167,3.2945833,1.0779167,63.67625,10,2.69,5.65,90,tomato08,
53,farm18,20170312,33주차,566.7083333,69.1866667,19.0320833,,,1836,7.435,4.2604167,1.2520833,86.8495833,18,2.26,4.6,80,tomato08,
53,farm18,20170313,33주차,558.4029167,83.1125,17.2566667,,1.0,477,6.01875,4.3754167,1.09625,87.8395833,9,2.69,5.66,93,tomato08,
53,farm18,20170314,33주차,577.5154167,74.3604167,19.0420833,,1.0,1833,6.4179167,5.03875,2.78875,84.9291667,13,2.71,4.94,89,tomato08,
53,farm18,20170315,33주차,569.7516667,75.53875,18.7525,,,1442,5.5116667,3.86125,1.0170833,73.43125,13,2.66,5.55,81,tomato08,
53,farm18,20170316,33주차,570.59875,76.04875,18.7170833,,,1383,7.3675,4.3245833,1.2633333,64.8741667,14,2.66,5.57,81,tomato08,
53,farm18,20170317,33주차,559.05875,75.4583333,18.9420833,,,1074,6.7866667,4.56125,1.2478261,63.31,10,2.7,5.65,88,tomato08,
53,farm18,20170318,33주차,591.7858333,83.4016667,18.0275,,1.0,507,6.5879167,3.2945833,1.0779167,63.67625,10,2.69,5.65,90,tomato08,
54,farm18,20170312,33주차,566.7083333,69.1866667,19.0320833,,,1836,7.435,4.2604167,1.2520833,86.8495833,18,2.26,4.6,80,tomato08,
54,farm18,20170313,33주차,558.4029167,83.1125,17.2566667,,1.0,477,6.01875,4.3754167,1.09625,87.8395833,9,2.69,5.66,93,tomato08,
54,farm18,20170314,33주차,577.5154167,74.3604167,19.0420833,,1.0,1833,6.4179167,5.03875,2.78875,84.9291667,13,2.71,4.94,89,tomato08,
54,farm18,20170315,33주차,569.7516667,75.53875,18.7525,,,1442,5.5116667,3.86125,1.0170833,73.43125,13,2.66,5.55,81,tomato08,
54,farm18,20170316,33주차,570.59875,76.04875,18.7170833,,,1383,7.3675,4.3245833,1.2633333,64.8741667,14,2.66,5.57,81,tomato08,
54,farm18,20170317,33주차,559.05875,75.4583333,18.9420833,,,1074,6.7866667,4.56125,1.2478261,63.31,10,2.7,5.65,88,tomato08,
54,farm18,20170318,33주차,591.7858333,83.4016667,18.0275,,1.0,507,6.5879167,3.2945833,1.0779167,63.67625,10,2.69,5.65,90,tomato08,
55,farm18,20170312,33주차,566.7083333,69.1866667,19.0320833,,,1836,7.435,4.2604167,1.2520833,86.8495833,18,2.26,4.6,80,tomato08,
55,farm18,20170313,33주차,558.4029167,83.1125,17.2566667,,1.0,477,6.01875,4.3754167,1.09625,87.8395833,9,2.69,5.66,93,tomato08,
55,farm18,20170314,33주차,577.5154167,74.3604167,19.0420833,,1.0,1833,6.4179167,5.03875,2.78875,84.9291667,13,2.71,4.94,89,tomato08,
55,farm18,20170315,33주차,569.7516667,75.53875,18.7525,,,1442,5.5116667,3.86125,1.0170833,73.43125,13,2.66,5.55,81,tomato08,
55,farm18,20170316,33주차,570.59875,76.04875,18.7170833,,,1383,7.3675,4.3245833,1.2633333,64.8741667,14,2.66,5.57,81,tomato08,
55,farm18,20170317,33주차,559.05875,75.4583333,18.9420833,,,1074,6.7866667,4.56125,1.2478261,63.31,10,2.7,5.65,88,tomato08,
55,farm18,20170318,33주차,591.7858333,83.4016667,18.0275,,1.0,507,6.5879167,3.2945833,1.0779167,63.67625,10,2.69,5.65,90,tomato08,
58,farm18,20170319,34주차,552.3741667,75.4158333,18.7591667,,1.0,1277,6.2758333,4.4695833,1.5308333,63.6870833,10,2.8,4.23,95,tomato08,
58,farm18,20170320,34주차,575.6691667,76.8575,18.6825,,1.0,1432,6.79125,4.3995833,2.1841667,63.0716667,13,2.66,5.47,83,tomato08,
58,farm18,20170321,34주차,559.28,75.7604167,18.9341667,,1.0,1719,7.1520833,4.2875,1.26125,61.6041667,13,2.69,4.62,88,tomato08,
58,farm18,20170322,34주차,572.6804167,79.4870833,19.1575,,1.0,325,8.4733333,3.8983333,1.2441667,57.7225,8,2.68,5.6,95,tomato08,
58,farm18,20170323,34주차,583.0304167,74.2495833,19.43375,,,1981,8.6016667,4.4858333,1.405,60.2854167,19,2.61,5.59,78,tomato08,
58,farm18,20170324,34주차,588.2270833,80.3995833,18.85625,,1.0,685,9.58625,3.9666667,1.2479167,63.4375,8,2.65,5.76,93,tomato08,
58,farm18,20170325,34주차,583.6508333,78.3775,19.13625,,1.0,1239,8.4075,4.41875,1.6770833,62.5979167,10,2.77,4.94,101,tomato08,
59,farm18,20170319,34주차,552.3741667,75.4158333,18.7591667,,1.0,1277,6.2758333,4.4695833,1.5308333,63.6870833,10,2.8,4.23,95,tomato08,
59,farm18,20170320,34주차,575.6691667,76.8575,18.6825,,1.0,1432,6.79125,4.3995833,2.1841667,63.0716667,13,2.66,5.47,83,tomato08,
59,farm18,20170321,34주차,559.28,75.7604167,18.9341667,,1.0,1719,7.1520833,4.2875,1.26125,61.6041667,13,2.69,4.62,88,tomato08,
59,farm18,20170322,34주차,572.6804167,79.4870833,19.1575,,1.0,325,8.4733333,3.8983333,1.2441667,57.7225,8,2.68,5.6,95,tomato08,
59,farm18,20170323,34주차,583.0304167,74.2495833,19.43375,,,1981,8.6016667,4.4858333,1.405,60.2854167,19,2.61,5.59,78,tomato08,
59,farm18,20170324,34주차,588.2270833,80.3995833,18.85625,,1.0,685,9.58625,3.9666667,1.2479167,63.4375,8,2.65,5.76,93,tomato08,
59,farm18,20170325,34주차,583.6508333,78.3775,19.13625,,1.0,1239,8.4075,4.41875,1.6770833,62.5979167,10,2.77,4.94,101,tomato08,
60,farm18,20170409,37주차,560.9583333,719.8616667,20.7820833,,1.0,2162,3.62125,5.4404167,11.8941667,86.0525,14,2.7,4.78,86,tomato08,
60,farm18,20170410,37주차,639.6975,857.1591667,17.19,,1.0,125,1.2204167,4.7375,11.6645833,87.41875,10,2.7,5.59,95,tomato08,
60,farm18,20170411,37주차,569.5566667,771.5858333,18.445,,1.0,1674,4.76,4.3925,32.6645833,87.5941667,13,2.65,4.14,100,tomato08,
60,farm18,20170412,37주차,560.9154167,666.8175,19.0970833,,,2316,6.01875,4.65875,18.1775,86.1879167,15,2.67,5.21,97,tomato08,
60,farm18,20170413,37주차,628.1933333,824.02375,17.76625,,1.0,603,5.7741667,4.2195833,10.3645833,87.9979167,8,2.65,5.74,90,tomato08,
60,farm18,20170414,37주차,591.4629167,758.0233333,19.22375,,1.0,2064,4.2991667,4.7745833,12.1065217,75.9608333,14,2.68,4.55,94,tomato08,
60,farm18,20170415,37주차,593.5608333,710.00625,19.1166667,,,2235,4.8233333,3.69875,12.9125,72.5658333,13,2.68,5.03,91,tomato08,
61,farm18,20170409,37주차,560.9583333,719.8616667,20.7820833,,1.0,2162,3.62125,5.4404167,11.8941667,86.0525,14,2.7,4.78,86,tomato08,
61,farm18,20170410,37주차,639.6975,857.1591667,17.19,,1.0,125,1.2204167,4.7375,11.6645833,87.41875,10,2.7,5.59,95,tomato08,
61,farm18,20170411,37주차,569.5566667,771.5858333,18.445,,1.0,1674,4.76,4.3925,32.6645833,87.5941667,13,2.65,4.14,100,tomato08,
61,farm18,20170412,37주차,560.9154167,666.8175,19.0970833,,,2316,6.01875,4.65875,18.1775,86.1879167,15,2.67,5.21,97,tomato08,
61,farm18,20170413,37주차,628.1933333,824.02375,17.76625,,1.0,603,5.7741667,4.2195833,10.3645833,87.9979167,8,2.65,5.74,90,tomato08,
61,farm18,20170414,37주차,591.4629167,758.0233333,19.22375,,1.0,2064,4.2991667,4.7745833,12.1065217,75.9608333,14,2.68,4.55,94,tomato08,
61,farm18,20170415,37주차,593.5608333,710.00625,19.1166667,,,2235,4.8233333,3.69875,12.9125,72.5658333,13,2.68,5.03,91,tomato08,
62,farm18,20170409,37주차,560.9583333,719.8616667,20.7820833,,1.0,2162,3.62125,5.4404167,11.8941667,86.0525,14,2.7,4.78,86,tomato08,
62,farm18,20170410,37주차,639.6975,857.1591667,17.19,,1.0,125,1.2204167,4.7375,11.6645833,87.41875,10,2.7,5.59,95,tomato08,
62,farm18,20170411,37주차,569.5566667,771.5858333,18.445,,1.0,1674,4.76,4.3925,32.6645833,87.5941667,13,2.65,4.14,100,tomato08,
62,farm18,20170412,37주차,560.9154167,666.8175,19.0970833,,,2316,6.01875,4.65875,18.1775,86.1879167,15,2.67,5.21,97,tomato08,
62,farm18,20170413,37주차,628.1933333,824.02375,17.76625,,1.0,603,5.7741667,4.2195833,10.3645833,87.9979167,8,2.65,5.74,90,tomato08,
62,farm18,20170414,37주차,591.4629167,758.0233333,19.22375,,1.0,2064,4.2991667,4.7745833,12.1065217,75.9608333,14,2.68,4.55,94,tomato08,
62,farm18,20170415,37주차,593.5608333,710.00625,19.1166667,,,2235,4.8233333,3.69875,12.9125,72.5658333,13,2.68,5.03,91,tomato08,
63,farm18,20170409,37주차,560.9583333,719.8616667,20.7820833,,1.0,2162,3.62125,5.4404167,11.8941667,86.0525,14,2.7,4.78,86,tomato08,
63,farm18,20170410,37주차,639.6975,857.1591667,17.19,,1.0,125,1.2204167,4.7375,11.6645833,87.41875,10,2.7,5.59,95,tomato08,
63,farm18,20170411,37주차,569.5566667,771.5858333,18.445,,1.0,1674,4.76,4.3925,32.6645833,87.5941667,13,2.65,4.14,100,tomato08,
63,farm18,20170412,37주차,560.9154167,666.8175,19.0970833,,,2316,6.01875,4.65875,18.1775,86.1879167,15,2.67,5.21,97,tomato08,
63,farm18,20170413,37주차,628.1933333,824.02375,17.76625,,1.0,603,5.7741667,4.2195833,10.3645833,87.9979167,8,2.65,5.74,90,tomato08,
63,farm18,20170414,37주차,591.4629167,758.0233333,19.22375,,1.0,2064,4.2991667,4.7745833,12.1065217,75.9608333,14,2.68,4.55,94,tomato08,
63,farm18,20170415,37주차,593.5608333,710.00625,19.1166667,,,2235,4.8233333,3.69875,12.9125,72.5658333,13,2.68,5.03,91,tomato08,
64,farm18,20170416,38주차,584.4195833,645.6495833,19.8633333,,,2161,8.5570833,3.9575,13.3320833,76.2916667,14,2.65,4.18,93,tomato08,
64,farm18,20170417,38주차,582.8745833,625.5779167,20.0279167,,,1764,3.2220833,3.7366667,20.0233333,81.2725,14,2.7,4.19,100,tomato08,
64,farm18,20170418,38주차,571.9108333,715.6033333,20.09875,,1.0,1095,1.7025,4.3425,20.8066667,79.3495833,9,2.67,5.6,93,tomato08,
64,farm18,20170419,38주차,569.9270833,673.9866667,19.5220833,,1.0,1128,2.40625,5.3320833,18.8573913,78.35375,10,2.65,5.62,93,tomato08,
64,farm18,20170421,38주차,5.3029167,5.6929167,1.4483333,,,323,2.9991667,3.9554167,3.3004167,7.76875,18,2.29,6.05,73,tomato08,
64,farm18,20170422,38주차,5.25125,5.4491667,1.4766667,,,335,3.0970833,3.98,2.3458333,7.60125,16,2.24,6.05,76,tomato08,
65,farm18,20170416,38주차,584.4195833,645.6495833,19.8633333,,,2161,8.5570833,3.9575,13.3320833,76.2916667,14,2.65,4.18,93,tomato08,
65,farm18,20170417,38주차,582.8745833,625.5779167,20.0279167,,,1764,3.2220833,3.7366667,20.0233333,81.2725,14,2.7,4.19,100,tomato08,
65,farm18,20170418,38주차,571.9108333,715.6033333,20.09875,,1.0,1095,1.7025,4.3425,20.8066667,79.3495833,9,2.67,5.6,93,tomato08,
65,farm18,20170419,38주차,569.9270833,673.9866667,19.5220833,,1.0,1128,2.40625,5.3320833,18.8573913,78.35375,10,2.65,5.62,93,tomato08,
65,farm18,20170421,38주차,5.3029167,5.6929167,1.4483333,,,323,2.9991667,3.9554167,3.3004167,7.76875,18,2.29,6.05,73,tomato08,
65,farm18,20170422,38주차,5.25125,5.4491667,1.4766667,,,335,3.0970833,3.98,2.3458333,7.60125,16,2.24,6.05,76,tomato08,
66,farm18,20170416,38주차,584.4195833,645.6495833,19.8633333,,,2161,8.5570833,3.9575,13.3320833,76.2916667,14,2.65,4.18,93,tomato08,
66,farm18,20170417,38주차,582.8745833,625.5779167,20.0279167,,,1764,3.2220833,3.7366667,20.0233333,81.2725,14,2.7,4.19,100,tomato08,
66,farm18,20170418,38주차,571.9108333,715.6033333,20.09875,,1.0,1095,1.7025,4.3425,20.8066667,79.3495833,9,2.67,5.6,93,tomato08,
66,farm18,20170419,38주차,569.9270833,673.9866667,19.5220833,,1.0,1128,2.40625,5.3320833,18.8573913,78.35375,10,2.65,5.62,93,tomato08,
66,farm18,20170421,38주차,5.3029167,5.6929167,1.4483333,,,323,2.9991667,3.9554167,3.3004167,7.76875,18,2.29,6.05,73,tomato08,
66,farm18,20170422,38주차,5.25125,5.4491667,1.4766667,,,335,3.0970833,3.98,2.3458333,7.60125,16,2.24,6.05,76,tomato08,
67,farm18,20170416,38주차,584.4195833,645.6495833,19.8633333,,,2161,8.5570833,3.9575,13.3320833,76.2916667,14,2.65,4.18,93,tomato08,
67,farm18,20170417,38주차,582.8745833,625.5779167,20.0279167,,,1764,3.2220833,3.7366667,20.0233333,81.2725,14,2.7,4.19,100,tomato08,
67,farm18,20170418,38주차,571.9108333,715.6033333,20.09875,,1.0,1095,1.7025,4.3425,20.8066667,79.3495833,9,2.67,5.6,93,tomato08,
67,farm18,20170419,38주차,569.9270833,673.9866667,19.5220833,,1.0,1128,2.40625,5.3320833,18.8573913,78.35375,10,2.65,5.62,93,tomato08,
67,farm18,20170421,38주차,5.3029167,5.6929167,1.4483333,,,323,2.9991667,3.9554167,3.3004167,7.76875,18,2.29,6.05,73,tomato08,
67,farm18,20170422,38주차,5.25125,5.4491667,1.4766667,,,335,3.0970833,3.98,2.3458333,7.60125,16,2.24,6.05,76,tomato08,
68,farm18,20170423,39주차,5.2608333,6.2316667,1.495,,,309,1.4470833,4.1725,3.39875,7.4866667,17,2.21,6.0,72,tomato08,
68,farm18,20170424,39주차,5.1883333,6.2404167,1.6491667,,,316,1.7991667,4.3095833,1.46625,7.6116667,20,2.22,6.12,70,tomato08,
68,farm18,20170425,39주차,5.4108333,6.20875,1.5170833,,,263,1.3891667,3.7670833,1.2991667,7.6695833,20,2.18,6.04,75,tomato08,
